,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,code,y,x
893,202101,분당선,대모산입구,15,13,1601,1153,2816,9525,7071,3859,8145,7109,5143,3785,3953,2429,3477,2280,3990,2355,3611,2799,3566,2894,3894,3394,6860,3561,9468,4353,6551,6117,2486,5450,1652,3368,1346,4108,703,2051,267,987,15,71,0,0,0,0,0,0,1028.0,37.491373,127.07272
894,202001,분당선,대모산입구,5,0,1722,962,3542,7224,8243,3904,10937,8889,7167,4982,5244,3681,6004,3167,5763,3520,5473,3715,4738,4049,4876,4949,7307,4952,8453,5651,8194,7629,3794,6831,2357,4444,1972,4154,1305,4403,478,2544,25,482,0,5,0,0,0,0,1028.0,37.491373,127.07272
895,202201,분당선,도곡,70,5,1263,1048,3037,5925,7009,10576,10787,22208,8813,16844,7270,8443,8205,6845,9112,7762,9790,8332,9705,7704,12425,7584,13884,8298,19720,10450,20250,13479,10229,10390,7441,6297,7334,9717,3585,4427,571,1344,23,155,0,0,0,0,0,0,1025.0,37.490858,127.055381
896,202101,분당선,도곡,84,23,967,849,2678,4680,6382,10892,9408,20956,6688,15470,5324,6902,5789,5956,6514,6031,7508,6068,7554,5961,9652,5614,10601,6256,16433,8413,19470,10833,9765,8953,7321,5765,6587,6702,2440,2611,543,1216,36,179,3,2,0,0,0,0,1025.0,37.490858,127.055381
897,202001,분당선,도곡,27,1,1157,831,2708,5046,7551,11738,12305,26263,9610,20570,8108,9487,9513,9278,10149,8643,11006,9728,11258,8539,12407,8725,14156,9801,19781,11550,25779,13864,12972,11670,8326,7629,8206,6930,5569,6174,1816,4305,58,631,0,2,0,0,0,0,1025.0,37.490858,127.055381
898,202201,분당선,망포,25,0,4102,2248,16469,7810,43204,21392,38078,39783,19327,16757,14006,8396,14059,9186,15266,10466,15033,11584,14062,10867,16001,14404,20450,16591,31874,22170,41104,38905,18204,38446,15068,25518,15928,26674,6614,16635,1735,5833,58,382,0,0,0,0,0,0,1869.0,37.245795,127.057353
899,202101,분당선,망포,35,0,4061,2015,15582,7619,37667,19710,35219,39922,16393,14892,11057,7701,10687,7509,11977,8637,11828,9582,10927,9513,12633,11354,15555,13168,26675,18519,38438,34647,16396,35853,13866,22230,12668,21455,5405,10855,1529,4114,31,280,0,0,0,0,0,0,1869.0,37.245795,127.057353
900,202001,분당선,망포,60,2,4412,2411,16583,7164,45586,18761,43492,38963,23435,15412,16016,9084,16403,10121,17517,11054,17542,12017,16220,13222,17436,15859,20466,17086,29915,25128,43872,40874,22347,42641,16435,28140,14460,23593,11919,22575,4888,13451,610,4294,0,6,0,0,0,0,1869.0,37.245795,127.057353
901,202201,분당선,매교,252,0,2100,521,3731,3688,7930,3218,8883,5415,4542,3170,3202,2566,3026,2663,3360,3165,3184,3039,3053,3604,3530,3227,4968,4446,5580,5691,5323,8193,2152,5281,1766,3681,1686,4588,780,2603,206,1007,10,108,0,1,0,0,0,0,1872.0,37.265481,127.015678
902,202101,분당선,매교,186,0,1930,667,3422,2867,6764,2559,7753,5215,3787,2588,2658,2076,2645,2193,2692,2758,2857,2740,2712,2812,2924,2872,3944,4011,4805,5247,4531,7478,1981,4676,1454,3599,1461,3881,615,1966,178,788,4,91,0,0,0,0,0,0,1872.0,37.265481,127.015678
903,202001,분당선,매교,354,27,2071,373,3172,1052,6803,2274,7979,6720,5187,3755,3659,2930,3251,2783,4146,2997,3910,3514,3422,3133,3388,3402,3732,4633,4361,5379,4918,7268,2316,5566,1545,3463,1178,3350,982,2970,321,2081,31,571,0,2,0,0,0,0,1872.0,37.265481,127.015678
904,202201,분당선,매탄권선,67,0,2814,450,7654,2055,16426,4060,16271,8064,8679,4494,6227,3307,5826,2957,5924,3846,5892,4648,5477,3971,5913,5650,7129,7298,9028,9824,7927,16574,3846,13422,3077,8897,3618,10428,1630,7488,411,2550,12,208,0,0,0,0,0,0,1870.0,37.252759,127.040566
905,202101,분당선,매탄권선,36,1,2671,624,7530,1679,15833,3496,14067,6865,7202,3521,4562,2741,4447,2418,4587,3002,4697,3296,4165,3358,4628,4488,5315,5514,6764,7722,7160,14997,3457,13076,2705,8250,2850,8660,1308,4914,397,1990,10,123,0,0,0,0,0,0,1870.0,37.252759,127.040566
906,202001,분당선,매탄권선,73,0,2652,745,7394,1429,16502,3449,17121,7611,9866,4869,6762,3167,6584,3324,6698,3744,6707,3852,5826,5162,6139,6080,6945,6450,8755,9854,9025,15389,4914,14110,3388,9738,3058,8896,2242,8235,954,5816,132,1503,0,4,0,0,0,0,1870.0,37.252759,127.040566
907,202201,분당선,모란,311,8,13427,2462,19511,9462,46489,19826,60714,31411,43244,23550,28636,23408,28692,28450,31572,31879,32580,36032,38800,34523,33365,37520,32564,39353,33529,42237,35968,59116,19772,41699,17397,30007,21071,36340,6697,20563,2045,8252,15,261,0,0,0,0,0,0,1853.0,37.43213,127.129087
908,202101,분당선,모란,299,8,13045,2445,18373,8605,44062,19549,56144,28164,38161,20694,24311,17853,23524,19601,24019,22350,24899,26045,26944,27615,27067,31600,24610,31627,27503,35935,33210,50875,18516,39103,15677,28595,16002,32490,5701,14891,1879,6218,89,464,0,0,0,0,0,0,1853.0,37.43213,127.129087
909,202001,분당선,모란,282,7,14179,2872,21230,10534,53513,19834,73335,32785,52147,27527,35202,27004,34299,33578,38887,35200,40818,38560,39169,37821,38689,44707,40004,45834,42584,50407,45060,70761,26333,59082,19238,39745,18844,38413,14961,31353,8470,22230,786,3094,4,15,0,0,0,0,1853.0,37.43213,127.129087
910,202201,분당선,미금,471,13,3101,673,10419,9796,22464,17907,28619,38026,21054,29967,20347,19578,22761,19327,23886,22102,24168,24521,25495,24225,29885,22688,29874,26528,33118,29790,35599,37305,18012,30347,16870,20664,19875,24180,8631,13952,1703,5139,45,735,2,2,0,0,0,0,1858.0,37.350077,127.10891
911,202101,분당선,미금,484,2,2863,619,9323,9893,20307,17165,25307,35412,18425,26784,16654,17285,18301,16487,19854,18507,20449,20804,21711,20096,25651,19349,25094,21933,28795,25039,32177,33232,16865,27325,16593,18855,17499,20959,5901,8945,1600,3677,42,695,0,0,0,0,0,0,1858.0,37.350077,127.10891
912,202001,분당선,미금,628,7,3597,852,11535,12228,24785,18002,34391,42924,26948,38010,26124,24634,27943,26169,29461,30189,31445,31645,34136,28463,36381,32785,35827,32579,40278,35192,45033,48842,25973,40341,20533,26606,21476,24151,18448,21945,6347,14410,409,3535,0,11,0,0,0,0,1858.0,37.350077,127.10891
913,202201,분당선,보정,24,0,766,89,2766,1064,7021,2331,8714,3884,5555,1771,3738,1317,3486,1926,3253,1983,3464,2106,3125,2453,3330,3287,2990,3706,3611,4539,3604,6431,1530,5248,1382,3527,1683,4211,683,3469,184,1286,2,69,0,0,0,0,0,0,1861.0,37.312752,127.108196
914,202101,분당선,보정,31,0,762,66,2416,1052,6718,2463,7215,3923,4631,1526,2829,1081,2673,1293,2522,1631,2617,1674,2629,1759,2595,2284,2612,2942,2993,3379,3285,5302,1366,4823,1085,3034,1234,3558,603,2255,141,987,7,55,0,0,0,0,0,0,1861.0,37.312752,127.108196
915,202001,분당선,보정,44,0,1039,89,3162,1342,8622,2323,10851,5415,7014,2446,5809,1518,4861,2007,4388,2259,4421,2500,3759,2967,4048,4360,3660,4810,4037,5190,4090,6407,2013,6043,1453,4326,1298,4226,949,3688,391,2478,54,780,1,1,0,0,0,0,1861.0,37.312752,127.108196
916,202201,분당선,복정,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1031.0,37.470047,127.126662
917,202101,분당선,복정,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1031.0,37.470047,127.126662
918,202001,분당선,복정,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1031.0,37.470047,127.126662
919,202201,분당선,상갈,41,2,2160,460,7597,2111,16882,6234,17661,8535,10438,4621,7821,3667,6827,4054,7217,4058,6904,5882,6117,5354,6544,6043,6847,8483,8749,11032,9971,15825,4642,13407,3605,9338,3390,11909,1685,7883,419,2870,0,288,0,0,0,0,0,0,1866.0,37.26181,127.108847
920,202101,분당선,상갈,21,1,2239,314,7011,1748,16070,6162,16212,7441,9363,4205,6003,3104,5515,3106,5897,3438,5903,4693,4808,4244,5110,5066,6096,6576,7561,9142,8494,15389,4325,13839,3092,9426,3378,10884,1351,5517,330,2157,3,222,0,1,0,0,0,0,1866.0,37.26181,127.108847
921,202001,분당선,상갈,27,0,2786,503,8626,2615,18891,6402,21472,9305,14137,4552,10646,4251,9483,4997,9160,5808,8706,6537,7880,6803,7623,7754,8502,10288,11438,12889,12207,17042,6357,15848,4384,12187,3654,10511,1948,10079,859,7418,76,1531,2,1,0,0,0,0,1866.0,37.26181,127.108847
922,202201,분당선,서울숲,104,1,2279,480,4196,4589,11242,16627,19421,37007,13214,27099,7390,17215,7351,13013,8656,13874,10152,16218,11565,14263,14971,14286,18963,14284,31058,16063,41670,21938,19893,13983,16748,7982,17386,10818,4548,5637,770,1708,27,323,0,1,0,0,0,0,1847.0,37.543617,127.044707
923,202101,분당선,서울숲,90,1,1881,383,4280,5072,10669,9400,17724,30297,11743,18085,6277,8755,5553,6633,6324,7550,7107,8728,7513,8394,9547,8564,13239,9308,17655,11577,29804,17728,14078,12897,9234,7559,8257,9029,2580,3802,640,1687,17,379,0,0,0,0,0,0,1847.0,37.543617,127.044707
924,202001,분당선,서울숲,123,0,2121,463,4351,8197,12942,9182,23140,33938,15620,23504,8508,11500,7900,9505,8765,9859,10223,12452,10493,11536,12599,12065,16766,11799,23094,14709,35089,21430,17463,17285,10114,9600,9508,8662,6334,8827,2316,4819,59,1059,0,4,0,0,0,0,1847.0,37.543617,127.044707
925,202201,분당선,서현,175,4,3634,2538,11058,10596,28091,33096,35727,72684,26148,58407,23134,37285,26728,32737,31060,36720,32205,38683,36520,40778,42458,36488,47735,41468,63326,47199,83078,56307,46713,40180,54283,21580,54064,24201,16222,14088,3297,4981,52,310,0,0,0,0,0,0,1855.0,37.385126,127.123592
926,202101,분당선,서현,173,1,3639,2730,10477,10230,27275,31699,33179,65140,22956,50569,18944,29875,21631,25501,24854,29017,26724,31710,30151,33476,34592,30872,37296,34190,51788,39075,68309,49826,40311,37584,48320,20895,40238,21928,10095,10219,2878,4238,112,502,0,0,0,0,0,0,1855.0,37.385126,127.123592
927,202001,분당선,서현,454,8,5842,3192,12393,10784,32818,34910,43293,84868,31043,72223,28934,51204,32351,43474,38490,45542,40462,51959,45139,49506,53406,50102,56618,49953,72642,56598,100538,74542,64256,61944,60330,32392,50594,27585,43813,22744,20159,14730,1550,2324,8,22,0,0,0,0,1855.0,37.385126,127.123592
928,202201,분당선,선릉,25,0,895,1346,1941,8600,3972,37397,5927,123634,5217,83026,6327,35211,7881,21901,9586,19763,11063,21241,12892,17324,17069,14548,24693,16041,41815,18292,71438,21336,31739,11194,22965,5425,27200,7612,11122,3601,1404,1483,62,429,0,0,0,0,0,0,1023.0,37.504503,127.049008
929,202101,분당선,선릉,18,0,865,1041,2013,8800,3482,36502,5288,109562,4481,72573,5343,28876,6771,19780,8060,15441,9184,17358,10912,15032,14051,12710,22808,13156,38432,12937,65778,16116,31500,10104,21416,5116,25397,5833,5982,2637,1327,1527,34,350,0,0,0,0,0,0,1023.0,37.504503,127.049008
930,202001,분당선,선릉,36,0,1226,1183,2056,9043,3962,39320,6291,142779,5870,88338,6710,37918,8810,25158,10693,22753,12876,25648,13922,20138,17366,18962,25844,16012,36851,22020,77605,27015,34743,18278,22395,9043,20996,6482,19806,5929,6912,3981,388,952,2,11,0,0,0,0,1023.0,37.504503,127.049008
931,202201,분당선,선정릉,5,0,824,1023,1695,4972,3564,12048,6094,49379,5621,38067,4732,14114,5492,7975,6652,7367,7512,7962,8847,7526,10236,6663,12796,6542,23486,8183,42591,9439,20499,5952,11502,3721,11596,5156,5057,2782,966,972,14,222,0,0,0,0,0,0,1850.0,37.51098,127.043593
932,202101,분당선,선정릉,3,0,750,733,1603,4034,3386,10715,5697,43560,4647,35364,3858,13390,4689,7044,5275,6304,6183,7214,7369,6517,8489,6191,10629,5919,19391,6939,38578,7918,21588,5580,11812,3610,11294,4494,4492,2038,1136,1005,4,229,0,0,0,0,0,0,1850.0,37.51098,127.043593
933,202001,분당선,선정릉,8,0,1012,793,2079,4292,3993,11249,7684,52595,6710,43654,6032,16457,7815,11850,9799,9353,9914,10288,11540,9261,12236,8721,13497,7954,20553,9364,44871,11315,25378,8159,12507,4958,11448,4292,8323,3961,3200,2839,126,622,1,10,0,0,0,0,1850.0,37.51098,127.043593
934,202201,분당선,수내,87,1,2110,1878,5784,7792,15172,15313,20397,50856,13898,37362,11626,22229,13180,15459,16160,17010,17643,17057,19285,16868,22159,16041,23727,17322,34773,20479,46325,25988,25449,19448,25405,11742,19486,14508,8951,8272,1472,2772,27,287,0,0,0,0,0,0,1856.0,37.378455,127.114322
935,202101,분당선,수내,142,2,1991,1670,5980,6747,14981,14083,18241,46355,11971,34682,9156,17565,10321,12505,12327,13711,13745,14351,15691,14346,17933,13891,20129,14087,28776,17075,42312,22960,21867,18588,24715,10956,17344,11955,5824,6127,1308,2257,55,285,0,0,0,0,0,0,1856.0,37.378455,127.114322
936,202001,분당선,수내,201,3,2636,1699,6645,5461,17067,14346,23984,55425,16521,43315,14149,22960,16312,18425,18406,21615,21401,20537,22702,21879,25176,19698,27364,23264,35817,24616,51955,31072,29982,24195,28829,15178,20120,12808,16905,12092,5229,7678,384,1574,0,9,0,0,0,0,1856.0,37.378455,127.114322
937,202201,분당선,수서,38,1,2686,2873,5036,11261,19328,20562,33677,41253,21376,23394,19576,17743,17186,13241,20899,17803,19180,17050,14675,16605,21747,18682,24629,21947,30969,25779,36817,36314,16208,25803,17939,16953,13163,20384,10849,11762,3380,2877,6,242,0,0,0,0,0,0,1030.0,37.487371,127.10188
938,202101,분당선,수서,52,2,2863,2246,5225,9283,17841,17723,26436,36990,16367,18826,13994,12801,11842,10009,14002,12228,14448,12326,10676,11339,15698,12849,18190,15751,24629,19769,32336,29346,13963,22970,14000,14902,10770,16140,7321,7235,3543,2353,20,291,0,1,0,0,0,0,1030.0,37.487371,127.10188
939,202001,분당선,수서,74,1,3028,3175,6424,13099,22820,22167,38135,46554,25965,29015,25574,19433,20811,16771,24729,21274,24178,21584,17362,19741,25824,21350,29189,26366,34562,30969,46468,42218,21797,33203,22319,22013,15429,19040,15444,16717,9662,8485,211,1378,27,12,0,0,0,0,1030.0,37.487371,127.10188
940,202201,분당선,수원,473,0,3724,637,8075,3145,21463,6357,22632,11022,10462,9611,7302,7294,8126,8599,8779,9492,9563,10543,9327,10828,10866,9971,13235,12635,15203,17497,17845,23540,12373,14870,14622,8537,16924,10026,5993,4765,1089,2171,24,291,0,0,0,0,0,0,1846.0,37.265974,126.999874
941,202101,분당선,수원,513,3,3324,511,7411,2947,19302,5329,19651,9520,9577,8190,6106,5723,6415,6412,7276,7309,7827,7914,7963,7985,9000,8065,10513,9535,12245,13904,15455,18704,10541,13262,11712,8218,10687,8461,3463,3420,1100,1546,23,263,0,0,0,0,0,0,1846.0,37.265974,126.999874
942,202001,분당선,수원,936,2,4187,565,7793,2984,23338,6699,28155,10382,15131,7945,9929,6180,9434,7061,10319,8864,10997,10194,10690,8928,12121,9016,14523,12903,17938,14326,21882,21939,15796,20313,14036,10396,12502,8277,11185,7154,5597,4031,149,1857,0,7,0,0,0,0,1846.0,37.265974,126.999874
943,202201,분당선,수원시청,103,0,3170,1225,10015,5333,25944,13289,25025,40507,12912,27525,10575,15488,13161,13171,15806,17243,15439,18713,15643,15605,18592,17288,24343,21349,26496,29823,36612,41747,18158,27446,20621,16710,32622,15805,10182,12014,2179,4634,37,509,0,1,0,0,0,0,1871.0,37.261911,127.030736
944,202101,분당선,수원시청,141,2,3277,1052,9006,4823,22542,12778,20795,37848,11601,22392,8879,12888,10837,10639,13013,14534,12482,15182,13106,13700,15892,13981,19210,16155,23159,21290,33823,33286,16667,23479,17392,15076,20824,13112,6349,8862,1754,3683,33,370,0,0,0,0,0,0,1871.0,37.261911,127.030736
945,202001,분당선,수원시청,520,5,7287,1510,11069,4728,23163,11756,22549,41618,13121,29161,11697,15764,13395,17388,17053,16907,17275,19561,17338,18467,20339,18716,24587,20175,27878,28938,36553,42158,21962,40250,20889,24027,20363,19421,19622,14864,8698,12506,773,3232,0,6,0,0,0,0,1871.0,37.261911,127.030736
946,202201,분당선,신갈,14,0,2065,236,7235,1174,16307,1924,15557,5216,9127,3130,7336,2974,7074,3318,6098,4671,6459,4904,5913,5073,5675,6109,6100,6462,5312,9378,4413,15409,1998,13148,1563,8596,1814,8800,927,7666,281,2546,2,95,0,0,0,0,0,0,1864.0,37.286102,127.111313
947,202101,분당선,신갈,53,0,2101,318,6603,1672,15470,2370,14916,4590,8183,2520,5753,2227,5323,2644,4787,3489,5390,4015,4946,4205,4183,5086,4935,5350,4508,8173,3932,14049,1894,12647,1329,8078,1527,8366,727,5270,168,1900,1,79,0,0,0,0,0,0,1864.0,37.286102,127.111313
948,202001,분당선,신갈,87,1,2442,350,7516,1908,17858,2421,20224,6196,12928,3804,9672,4428,9018,4121,8499,5496,8410,6490,7694,7747,7236,8155,7839,8696,7715,10609,5930,16195,2796,14810,2059,10470,1717,9107,1367,8728,575,6527,97,1358,1,4,0,0,0,0,1864.0,37.286102,127.111313
949,202201,분당선,압구정로데오,48,1,1095,806,2899,10257,4380,19519,6694,62870,5982,102729,7686,50692,11771,38144,15435,34294,18461,35206,23712,31625,31752,31943,41145,33986,59899,38274,82914,40027,61430,16460,65000,5896,68254,6291,14838,3077,1853,1079,26,233,0,0,0,0,0,0,1848.0,37.527381,127.040534
950,202101,분당선,압구정로데오,35,0,1050,695,2842,9256,4088,19618,6133,56046,5261,86056,6176,42396,9077,28483,11932,24914,14152,24992,18543,22756,23792,21222,31480,21651,48787,25166,70358,26084,55543,12476,52533,4978,43378,5096,8617,2014,1521,1026,16,209,0,0,0,0,0,0,1848.0,37.527381,127.040534
951,202001,분당선,압구정로데오,134,2,2011,534,3444,8372,4946,18710,8148,68679,7324,92971,8002,45934,12334,33890,15591,31722,18869,31348,23496,29564,29296,27601,34975,27335,49801,33936,80601,41054,61399,28196,50254,10955,33724,7260,27972,6238,10970,3467,398,751,1,11,0,0,0,0,1848.0,37.527381,127.040534
952,202201,분당선,야탑,84,3,5920,2145,16291,11796,44382,33541,56746,86501,38969,48192,30111,32966,32267,28921,34400,33845,34107,36562,35150,33932,39344,37555,44197,37674,57101,47470,78561,64560,34630,49809,29390,32129,31086,35537,11077,22184,2618,7820,36,380,0,0,0,0,0,0,1854.0,37.411185,127.128715
953,202101,분당선,야탑,147,8,5768,2603,15757,11646,43572,32781,53462,80867,33508,44821,24868,26613,26168,22512,27789,26349,27904,29878,29140,28260,32001,31283,35380,31527,49481,40907,71720,58456,32177,47466,28289,29757,26683,29308,8795,15879,2680,5996,95,779,1,0,0,0,0,0,1854.0,37.411185,127.128715
954,202001,분당선,야탑,195,2,7432,3496,17947,15760,52150,35972,68944,96738,45302,59948,38225,40605,41373,41857,44427,45280,45824,46368,46173,51310,50485,46380,55898,55207,67998,58470,95219,83437,54427,70384,39040,42182,37432,35215,27008,34202,11652,21257,888,4400,5,7,0,0,0,0,1854.0,37.411185,127.128715
955,202201,분당선,영통,42,1,1918,1194,6730,3188,14495,7825,16355,19397,9363,14407,8055,9391,9013,9097,10137,10962,11503,11737,10751,11499,12809,11866,14784,12310,19050,17866,21859,22286,11193,16915,12292,10443,16379,13091,8220,9193,1949,3228,44,214,0,0,0,0,0,0,1868.0,37.251568,127.071394
956,202101,분당선,영통,48,0,1792,888,6277,2838,13935,6839,13999,18516,7599,12318,6916,7556,7388,7630,7924,8696,9145,9640,9053,9551,10713,9993,11716,10186,15084,14065,18807,20140,10216,14723,11489,9706,13044,10506,4249,6275,1286,2557,26,205,0,0,0,0,0,0,1868.0,37.251568,127.071394
957,202001,분당선,영통,93,0,2086,1295,6590,3505,16862,8178,18334,21948,12293,16580,10189,11132,11423,11447,13226,12986,14207,13834,13499,14008,15893,14996,18035,16408,22149,18788,27235,27588,14637,23053,12961,15321,14636,13305,14304,12587,6207,7905,968,2615,2,2,0,0,0,0,1868.0,37.251568,127.071394
958,202201,분당선,오리,722,15,3493,499,11996,6853,26606,12240,30599,31076,19307,17440,15022,9795,14501,9719,15561,11748,15495,11037,15157,11641,16554,12422,18605,13687,24465,16049,31614,22602,12292,20337,11124,13064,10886,14892,4428,9560,1317,3445,31,507,1,2,0,0,0,0,1859.0,37.339824,127.108942
959,202101,분당선,오리,667,26,3247,386,11256,6711,24773,12298,26366,31213,16249,16838,11134,9203,11411,8968,12151,9191,12878,9010,12278,10095,14198,10292,15904,11536,20931,13418,30094,20934,13138,19121,10823,12640,10110,12683,3911,6475,1162,2833,52,636,0,0,0,0,0,0,1859.0,37.339824,127.108942
960,202001,분당선,오리,778,4,3633,577,13255,7368,30518,12920,34164,33771,24055,19769,19796,13807,19131,11994,20240,14739,20075,15151,18907,15385,20922,15749,21920,18281,26678,18797,37144,29380,17043,25049,13347,17403,12520,14355,9364,14073,3720,9577,223,3135,0,7,0,0,0,0,1859.0,37.339824,127.108942
961,202201,분당선,이매,54,2,2068,845,5142,3782,11776,6593,14181,12020,9922,7277,7666,5485,8400,5693,8496,6516,8241,6916,8098,6628,8109,7663,9443,8586,11496,10670,13037,13642,5466,11393,3813,7666,4850,9609,2815,6396,534,2121,15,223,0,0,0,0,0,0,1860.0,37.396104,127.12827
962,202101,분당선,이매,17,0,2105,959,5116,2849,11557,6019,12192,10654,7923,5654,6144,4065,6030,4115,6128,4982,5930,5095,6395,5097,6190,5716,7436,6917,9419,8428,10169,12105,4856,10292,3585,6621,4422,8550,1391,3891,387,1668,44,300,0,0,0,0,0,0,1860.0,37.396104,127.12827
963,202001,분당선,이매,66,2,2209,782,5815,3240,14032,7097,16349,12688,11937,9264,10356,7948,10265,7061,12384,8199,10309,9067,10558,9437,10007,9879,11252,10174,12564,12450,14302,15398,7390,14118,5314,9099,5077,8603,4757,9228,1040,6006,116,1353,0,9,0,0,0,0,1860.0,37.396104,127.12827
964,202201,분당선,정자,262,3,2550,925,8121,10297,22419,32721,29375,67782,21148,39246,15602,19756,16972,16334,18771,17805,19100,19352,21288,17883,23048,19059,27006,25786,47369,32408,54024,44411,28834,32373,26970,19163,36782,24378,14623,13874,3221,4437,245,595,0,7,0,0,0,0,1857.0,37.36706,127.108105
965,202101,분당선,정자,276,4,2651,890,8212,12723,22345,22433,27141,53154,17447,35756,12287,17811,12947,13186,14691,13755,15074,15717,16356,15226,19133,15544,22337,19050,32755,24470,45844,37207,25890,29433,22528,18027,29826,19649,9375,9380,2899,3593,420,810,0,0,0,0,0,0,1857.0,37.36706,127.108105
966,202001,분당선,정자,439,7,3530,992,10145,12622,27893,22473,36766,65483,25595,50452,19334,25693,19827,19162,22138,20645,23184,21752,23829,21552,26549,22887,29153,27238,39677,33982,60824,51738,36610,44650,26862,27422,28216,22346,26619,22192,11517,13544,1731,4449,4,13,0,0,0,0,1857.0,37.36706,127.108105
967,202201,분당선,죽전,1125,11,4107,605,12224,6478,35327,13237,33675,21142,19604,20520,14355,16807,14796,16277,16339,16563,16931,17690,16938,18235,19750,20249,21906,22680,24906,26796,27089,42376,17124,36422,21884,22142,13978,27233,5773,18451,1363,7347,7,2253,0,0,0,0,0,0,1862.0,37.324753,127.107395
968,202101,분당선,죽전,1001,13,3624,560,11886,5593,33828,12251,29724,18316,16369,16596,10947,18401,11531,12868,12737,13763,13551,14224,13809,15075,16286,15630,17724,19361,20232,22645,24158,36975,15550,34731,21922,20820,11086,23048,3775,11876,902,5631,8,2050,0,0,0,0,0,0,1862.0,37.324753,127.107395
969,202001,분당선,죽전,1242,4,4328,886,13404,6852,42305,14838,39626,22478,24627,21410,18886,23263,19147,20342,20523,20977,21720,23645,22160,23708,24701,26151,26457,29259,30515,34225,35425,47772,24125,45963,25831,28222,15014,24501,10328,24765,3722,18425,77,9506,0,20,0,0,0,0,1862.0,37.324753,127.107395
970,202201,분당선,청명,11,1,1995,662,5584,1475,14399,4275,14788,7116,7690,3544,5096,2841,4801,2795,4924,3429,4983,3775,4274,4290,4773,4876,5578,5572,6728,8003,7946,13018,3135,11669,2283,7153,2412,9335,1680,5756,421,2044,9,148,0,0,0,0,0,0,1867.0,37.259489,127.078934
