,grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count
1081,25794,77283.65789441575,7684714.55207592,4826238565461.489,"POLYGON ((956335.230213883 1952465.54807064, 956335.230213883 1952565.54807064, 956435.230213883 1952565.54807064, 956435.230213883 1952465.54807064, 956335.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로6가 252-1번지,127.006440903,37.571350776,956415.6799685184,1952556.6786950028,NoData,903.7,658.39,2317.26,25,0.16666666666666666,3289.0,31710.0,13.833333333333334,28776666.666666668,44.6,10
1082,25795,78031.53880362945,7505533.868898397,4645866967668.615,"POLYGON ((956335.230213883 1952565.54807064, 956335.230213883 1952665.54807064, 956435.230213883 1952665.54807064, 956435.230213883 1952565.54807064, 956335.230213883 1952565.54807064))",종로구,서울특별시 종로구 종로6가 244-15번지,127.006298613,37.571732721,956403.3374468368,1952599.1196144696,"칠성빌딩, 수상빌딩",902.8,564.043,3753.817,43,0.5,2229.0,21633.0,20.851666666666667,13424000.0,30.833333333333332,10
1083,25796,77747.37712985394,7327796.106851079,4463374374682.193,"POLYGON ((956335.230213883 1952665.54807064, 956335.230213883 1952765.54807064, 956435.230213883 1952765.54807064, 956435.230213883 1952665.54807064, 956335.230213883 1952665.54807064))",종로구,서울특별시 종로구 종로6가 242-1번지,127.00624182,37.572351552,956398.6830455292,1952667.8022128807,"한덕빌딩, 부국빌딩, HS빌딩, 동진빌딩, 삼윤빌딩, 종로6가주차빌딩, 송호빌딩, 럭키빌딩",4872.57,2546.27,24262.57,89,0.6153846153846154,182545.0,135328.0,19.183846153846154,9582923.076923076,23.23076923076923,10
1084,25797,78900.61674011803,7117248.980321841,4261673641068.0127,"POLYGON ((956335.230213883 1952765.54807064, 956335.230213883 1952865.54807064, 956435.230213883 1952865.54807064, 956435.230213883 1952765.54807064, 956335.230213883 1952765.54807064))",종로구,서울특별시 종로구 충신동 179-17번지,127.005904318,37.573871623,956369.7665679834,1952836.603289352,"준우빌딩, 성은빌딩, 대한빌딩, 삼광빌딩, 부원빌딩",2096.95,1253.26,10621.06,67,0.875,13994.0,66172.0,23.44375,11074000.0,17.875,10
1085,25798,78762.3222216123,6815353.967287504,4054006412643.932,"POLYGON ((956335.230213883 1952865.54807064, 956335.230213883 1952965.54807064, 956435.230213883 1952965.54807064, 956435.230213883 1952865.54807064, 956335.230213883 1952865.54807064))",종로구,서울특별시 종로구 충신동 33-1번지,127.00609737,37.574972946,956387.456081934,1952958.700063868,"우리빌딩, 까사미아리빙텔",945.58,485.64,3773.82,29,0.25,24045.0,18454.0,16.675,6102750.0,26.0,10
1086,25799,78606.26215619252,6587862.131588904,3843616140348.713,"POLYGON ((956335.230213883 1952965.54807064, 956335.230213883 1953065.54807064, 956435.230213883 1953065.54807064, 956435.230213883 1952965.54807064, 956335.230213883 1952965.54807064))",종로구,서울특별시 종로구 충신동 43번지,127.005704625,37.575409682,956353.0306392764,1953007.3361729211,정광빌딩,473.18,254.07,1287.3,16,0.0,14778.0,7179.0,12.483333333333334,4857333.333333333,28.0,10
1087,25800,79339.60631778676,6371722.47187023,3633414517646.015,"POLYGON ((956335.230213883 1953065.54807064, 956335.230213883 1953165.54807064, 956435.230213883 1953165.54807064, 956435.230213883 1953065.54807064, 956335.230213883 1953065.54807064))",종로구,서울특별시 종로구 이화동 12-2번지,127.00591457,37.576340254,956372.1121242684,1953110.481102769,호림빌딩,356.85,200.61,1083.54,18,0.0,15576.0,3589.0,14.573333333333332,5378000.0,26.333333333333332,10
1088,25801,78771.86534381249,6147676.498140849,3425948481564.793,"POLYGON ((956335.230213883 1953165.54807064, 956335.230213883 1953265.54807064, 956435.230213883 1953265.54807064, 956435.230213883 1953165.54807064, 956335.230213883 1953165.54807064))",종로구,서울특별시 종로구 이화동 28-21번지,127.005650791,37.577219844,956349.3336820792,1953208.189874773,나은빌딩,442.09999999999997,250.93,1155.8899999999999,10,0.0,23373.0,7654.0,12.495000000000001,5626500.0,19.5,10
1089,25802,77099.43451897442,5974996.80058779,3222556233733.446,"POLYGON ((956335.230213883 1953265.54807064, 956335.230213883 1953365.54807064, 956435.230213883 1953365.54807064, 956435.230213883 1953265.54807064, 956335.230213883 1953265.54807064))",종로구,서울특별시 종로구 동숭동 201-10번지,127.006043421,37.578616147,956384.8173213152,1953362.9206094923,대학로파출소,361.25,136.02,401.76,3,0.0,7652.0,5430.0,11.6,5043000.0,13.0,10
1090,25803,75919.08100576192,5680177.028508341,3024752671815.26,"POLYGON ((956335.230213883 1953365.54807064, 956335.230213883 1953465.54807064, 956435.230213883 1953465.54807064, 956435.230213883 1953365.54807064, 956335.230213883 1953365.54807064))",종로구,서울특별시 종로구 동숭동 201-18번지,127.006446527,37.579535922,956420.946935852,1953464.7781623525,NoData,917.9000000000001,527.68,2435.83,10,1.0,11007.0,15445.0,14.024999999999999,4184000.0,7.0,10
1091,25811,82558.28129609366,7426191.691698384,4365667163508.1455,"POLYGON ((956435.230213883 1952565.54807064, 956435.230213883 1952665.54807064, 956535.230213883 1952665.54807064, 956535.230213883 1952565.54807064, 956435.230213883 1952565.54807064))",종로구,서울특별시 종로구 종로6가 146-1번지,127.006824484,37.571989616,956449.9247602172,1952627.3769821192,은명빌딩,1291.33,693.19,4310.75,37,0.16666666666666666,25292.0,18914.0,16.108333333333334,10969000.0,31.166666666666668,8
1092,25812,81942.81090315472,7229647.096935668,4178730050070.434,"POLYGON ((956435.230213883 1952665.54807064, 956435.230213883 1952765.54807064, 956535.230213883 1952765.54807064, 956535.230213883 1952665.54807064, 956435.230213883 1952665.54807064))",종로구,서울특별시 종로구 종로6가 169-2번지,127.007048567,37.572573797,956470.0526547624,1952692.0851463825,"태광빌딩, 대일빌딩, 동양빌딩, 성보빌딩, 대광빌딩",1008.97,610.94,4556.52,36,0.4,12778.0,42150.0,21.0,8662200.0,19.0,8
1093,25813,81917.21786778865,6963252.034086182,3987234649935.914,"POLYGON ((956435.230213883 1952765.54807064, 956435.230213883 1952865.54807064, 956535.230213883 1952865.54807064, 956535.230213883 1952765.54807064, 956435.230213883 1952765.54807064))",종로구,서울특별시 종로구 종로6가 202-1번지,127.007402723,37.573836874,956502.06116899,1952832.0533146344,"종로영림빌딩, N˚Park2020, 환석빌딩",660.8199999999999,390.47,2131.61,18,1.0,13004.0,8095.0,14.673333333333332,6058666.666666667,13.666666666666666,8
1094,25814,81754.37820111657,6716359.324887246,3792651914612.0337,"POLYGON ((956435.230213883 1952865.54807064, 956435.230213883 1952965.54807064, 956535.230213883 1952965.54807064, 956535.230213883 1952865.54807064, 956435.230213883 1952865.54807064))",종로구,서울특별시 종로구 충신동 25-19번지,127.007532904,37.574745241,956514.0848672828,1952932.7719250016,낙산빌딩,581.15,300.79,1586.8200000000002,11,0.0,9036.0,2489.0,12.6,4288500.0,27.0,8
1095,25815,82193.85069429579,6485285.263268199,3597304742710.037,"POLYGON ((956435.230213883 1952965.54807064, 956435.230213883 1953065.54807064, 956535.230213883 1953065.54807064, 956535.230213883 1952965.54807064, 956435.230213883 1952965.54807064))",종로구,서울특별시 종로구 충신동 10-3번지,127.007144863,37.57542615,956480.2160559356,1953008.495123817,NoData,107.8,59.98,295.66,5,0.0,7877.0,1737.0,11.5,3914000.0,25.0,8
1096,25822,85754.93645820458,7499053.328073448,4257070516747.9697,"POLYGON ((956535.230213883 1952465.54807064, 956535.230213883 1952565.54807064, 956635.230213883 1952565.54807064, 956635.230213883 1952465.54807064, 956535.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로6가 93-1번지,127.007899171,37.571319781,956544.436862028,1952552.564543229,삼신빌딩,92.6,68.89,454.6,7,0.0,0.0,6884.0,17.85,27200000.0,53.0,8
1097,25823,85547.13163401363,7320308.265162648,4081067021050.748,"POLYGON ((956535.230213883 1952565.54807064, 956535.230213883 1952665.54807064, 956635.230213883 1952665.54807064, 956635.230213883 1952565.54807064, 956535.230213883 1952565.54807064))",종로구,서울특별시 종로구 종로6가 112번지,127.007859938,37.571588083,956541.1282273524,1952582.3494664356,NoData,134.565,79.8,359.7,5,0.0,2063.0,2012.0,11.75,8935000.0,25.0,8
1098,25825,85553.04927022744,6878876.0229875855,3722297267344.609,"POLYGON ((956535.230213883 1952765.54807064, 956535.230213883 1952865.54807064, 956635.230213883 1952865.54807064, 956635.230213883 1952765.54807064, 956535.230213883 1952765.54807064))",종로구,서울특별시 종로구 종로6가 11-4번지,127.007845962,37.573642283,956541.0877788228,1952810.2592928123,금마당빌딩,229.4,124.26,606.39,5,1.0,2336.0,2604.0,11.4,4080000.0,18.0,8
1099,25834,88636.10686264941,7028580.889172163,3632482299338.733,"POLYGON ((956635.230213883 1952665.54807064, 956635.230213883 1952765.54807064, 956735.230213883 1952765.54807064, 956735.230213883 1952665.54807064, 956635.230213883 1952665.54807064))",종로구,서울특별시 종로구 창신동 651-33번지,127.009889744,37.57319891,956721.3053911334,1952760.1258865588,NoData,218.52,101.24,479.78,5,0.0,0.0,1047.0,12.7,4007000.0,29.0,2
1100,25835,88809.5682845265,6679887.577985588,3465877504701.4854,"POLYGON ((956635.230213883 1952765.54807064, 956635.230213883 1952865.54807064, 956735.230213883 1952865.54807064, 956735.230213883 1952765.54807064, 956635.230213883 1952765.54807064))",종로구,서울특별시 종로구 창신동 659-1번지,127.009707008,37.573525348,956705.3579531956,1952796.426761059,NoData,363.61,188.43,798.11,13,0.0,9036.0,1381.0,11.9,4039333.3333333335,17.333333333333332,2
1101,25836,88654.26337021544,6438615.93229035,3298649757113.1064,"POLYGON ((956635.230213883 1952865.54807064, 956635.230213883 1952965.54807064, 956735.230213883 1952965.54807064, 956735.230213883 1952865.54807064, 956635.230213883 1952865.54807064))",종로구,서울특별시 종로구 창신동 640-242번지,127.009336506,37.574825923,956673.3946003232,1952940.8899606464,NoData,99.7,59.76,239.04,4,0.0,5991.0,1570.0,10.1,3189000.0,27.0,2
1102,25842,91842.75924147211,7125933.852139175,3657093491604.965,"POLYGON ((956735.230213883 1952465.54807064, 956735.230213883 1952565.54807064, 956835.230213883 1952565.54807064, 956835.230213883 1952465.54807064, 956735.230213883 1952465.54807064))",종로구,서울특별시 종로구 창신동 464-6번지,127.010726437,37.57125884,956794.0684014912,1952544.499662248,NoData,547.1,357.55,2300.46,7,1.0,0.0,0.0,20.9,21160000.0,33.0,2
1103,25843,93036.4321906408,7021663.263155937,3515360849004.552,"POLYGON ((956735.230213883 1952565.54807064, 956735.230213883 1952665.54807064, 956835.230213883 1952665.54807064, 956835.230213883 1952565.54807064, 956735.230213883 1952565.54807064))",종로구,서울특별시 종로구 창신동 693-3번지,127.010202323,37.571830708,956748.1162690688,1952608.186705327,영화빌딩,260.8,153.13,709.95,5,1.0,0.0,12453.0,14.05,17120000.0,6.0,1
1104,25844,92452.5169797521,6738180.801051512,3367593984006.0586,"POLYGON ((956735.230213883 1952665.54807064, 956735.230213883 1952765.54807064, 956835.230213883 1952765.54807064, 956835.230213883 1952665.54807064, 956735.230213883 1952665.54807064))",종로구,서울특별시 종로구 창신동 687-13번지,127.010114935,37.572613919,956740.8524012124,1952695.1203202012,NoData,419.49,233.86,1070.8600000000001,15,0.0,14048.0,16405.0,13.9,5990000.0,15.333333333333334,1
1105,25846,92121.89226180228,6279259.07670708,3038010230584.7285,"POLYGON ((956735.230213883 1952865.54807064, 956735.230213883 1952965.54807064, 956835.230213883 1952965.54807064, 956835.230213883 1952865.54807064, 956735.230213883 1952865.54807064))",종로구,서울특별시 종로구 창신동 647-23번지,127.010178974,37.574306509,956747.4863230556,1952882.8753641248,"아미스타 스테이(AMISTA STAY), 다온, 주영빌딩, 창신제2동주민센터",1840.65,1008.98,4380.04,41,0.25,26522.0,26107.0,13.94375,4654125.0,15.125,3
1106,25847,91970.12258237143,6029502.282583021,2887360786696.462,"POLYGON ((956735.230213883 1952965.54807064, 956735.230213883 1953065.54807064, 956835.230213883 1953065.54807064, 956835.230213883 1952965.54807064, 956735.230213883 1952965.54807064))",종로구,서울특별시 종로구 창신동 583-98번지,127.010720211,37.575140561,956795.7611775076,1952975.1603265803,NoData,109.62,65.73,299.84,5,0.0,6743.0,2320.0,11.5,6796000.0,27.0,3
1107,25848,90215.12685103992,5813135.601415869,2708441668142.7,"POLYGON ((956735.230213883 1953065.54807064, 956735.230213883 1953165.54807064, 956835.230213883 1953165.54807064, 956835.230213883 1953065.54807064, 956735.230213883 1953065.54807064))",종로구,서울특별시 종로구 창신동 595-45번지,127.01066972,37.576695448,956792.201156606,1953147.6906693133,NoData,178.4,106.72,487.2,5,0.0,15935.0,2264.0,12.1,2829000.0,25.0,3
1108,25849,89218.91433741999,5606548.314640661,2554449691735.3228,"POLYGON ((956735.230213883 1953165.54807064, 956735.230213883 1953265.54807064, 956835.230213883 1953265.54807064, 956835.230213883 1953165.54807064, 956735.230213883 1953165.54807064))",종로구,서울특별시 종로구 창신동 130-126번지,127.010757515,37.577212693,956800.2523214197,1953205.0361147453,NoData,119.3,67.98,299.07,5,0.0,7998.0,2132.0,11.9,3309000.0,25.0,6
1109,25852,94805.53757896936,6833522.134478212,3358065347361.1426,"POLYGON ((956835.230213883 1952465.54807064, 956835.230213883 1952565.54807064, 956935.230213883 1952565.54807064, 956935.230213883 1952465.54807064, 956835.230213883 1952465.54807064))",종로구,서울특별시 종로구 창신동 460-3번지,127.011823624,37.571190753,956890.9182742916,1952536.441809588,"나라빌딩, 쉘톤빌딩",1892.8400000000001,960.15,7789.66,24,0.3333333333333333,80106.0,51542.0,18.366666666666667,8107000.0,30.333333333333332,6
1110,25855,95375.32502962578,6394600.692810993,2949256718671.9194,"POLYGON ((956835.230213883 1952765.54807064, 956835.230213883 1952865.54807064, 956935.230213883 1952865.54807064, 956935.230213883 1952765.54807064, 956835.230213883 1952765.54807064))",종로구,서울특별시 종로구 창신동 143-1번지,127.012262448,37.573327627,956930.9000810864,1952773.3161545575,NoData,333.4,164.86,842.76,11,0.0,16273.0,11884.0,12.600000000000001,4407500.0,28.5,6
1111,25856,94452.97489852352,6178409.207337808,2784671619465.0747,"POLYGON ((956835.230213883 1952865.54807064, 956835.230213883 1952965.54807064, 956935.230213883 1952965.54807064, 956935.230213883 1952865.54807064, 956835.230213883 1952865.54807064))",종로구,서울특별시 종로구 창신동 131-138번지,127.011691751,37.574202069,956881.0092192616,1952870.5929375263,NoData,128.63,76.4,317.24,5,0.0,8606.0,1504.0,12.3,3312000.0,27.0,6
1112,25860,91910.00501786526,5314908.772413312,2236436086965.5435,"POLYGON ((956835.230213883 1953265.54807064, 956835.230213883 1953365.54807064, 956935.230213883 1953365.54807064, 956935.230213883 1953265.54807064, 956835.230213883 1953265.54807064))",종로구,서울특별시 종로구 창신동 23-448번지,127.011225715,37.57822109,956842.1763291956,1953316.6976906357,NoData,349.6,205.48,622.49,5,0.0,0.0,8762.0,19.5,2988000.0,2.0,6
1113,25864,99951.57775458232,6574548.886672537,2918782343015.5537,"POLYGON ((956935.230213883 1952565.54807064, 956935.230213883 1952665.54807064, 957035.230213883 1952665.54807064, 957035.230213883 1952565.54807064, 956935.230213883 1952565.54807064))",종로구,서울특별시 종로구 창신동 457-56번지,127.012827752,37.571583869,956979.8158490668,1952579.5958694504,그린약국,261.71,197.28000000000003,801.4200000000001,9,0.0,0.0,11657.0,13.65,13178500.0,42.5,6
1114,25865,99654.9609496106,6439482.155986886,2809392583130.921,"POLYGON ((956935.230213883 1952665.54807064, 956935.230213883 1952765.54807064, 957035.230213883 1952765.54807064, 957035.230213883 1952665.54807064, 956935.230213883 1952665.54807064))",종로구,서울특별시 종로구 창신동 177번지,127.01342162,37.572758956,957032.9333394432,1952709.6942084169,금강빌딩,748.8,440.75,2690.27,21,0.6666666666666666,18080.0,14808.0,20.753333333333334,5880000.0,11.0,4
1115,25866,98670.13954654854,6262022.857154056,2687521656036.4297,"POLYGON ((956935.230213883 1952765.54807064, 956935.230213883 1952865.54807064, 957035.230213883 1952865.54807064, 957035.230213883 1952765.54807064, 956935.230213883 1952765.54807064))",종로구,서울특별시 종로구 창신동 197-16번지,127.013302464,37.573561396,957022.8724052768,1952798.7754550464,나라원빌딩,368.45,195.3,1085.51,11,0.5,11983.0,2940.0,12.995000000000001,3925500.0,16.5,4
