,ADM_SECT_C,geometry,idx
13203,11560,"POLYGON ((946735.230213883 1943565.54807064, 946735.230213883 1943665.54807064, 946835.230213883 1943665.54807064, 946835.230213883 1943565.54807064, 946735.230213883 1943565.54807064))",11207
13204,11560,"POLYGON ((946735.230213883 1943665.54807064, 946735.230213883 1943765.54807064, 946835.230213883 1943765.54807064, 946835.230213883 1943665.54807064, 946735.230213883 1943665.54807064))",11208
13205,11560,"POLYGON ((946735.230213883 1943765.54807064, 946735.230213883 1943865.54807064, 946835.230213883 1943865.54807064, 946835.230213883 1943765.54807064, 946735.230213883 1943765.54807064))",11209
13206,11560,"POLYGON ((946735.230213883 1943865.54807064, 946735.230213883 1943965.54807064, 946835.230213883 1943965.54807064, 946835.230213883 1943865.54807064, 946735.230213883 1943865.54807064))",11210
13207,11560,"POLYGON ((946735.230213883 1943965.54807064, 946735.230213883 1944065.54807064, 946835.230213883 1944065.54807064, 946835.230213883 1943965.54807064, 946735.230213883 1943965.54807064))",11211
13208,11560,"POLYGON ((946735.230213883 1944065.54807064, 946735.230213883 1944165.54807064, 946835.230213883 1944165.54807064, 946835.230213883 1944065.54807064, 946735.230213883 1944065.54807064))",11212
13209,11560,"POLYGON ((946735.230213883 1944165.54807064, 946735.230213883 1944265.54807064, 946835.230213883 1944265.54807064, 946835.230213883 1944165.54807064, 946735.230213883 1944165.54807064))",11213
13210,11560,"POLYGON ((946735.230213883 1944265.54807064, 946735.230213883 1944365.54807064, 946835.230213883 1944365.54807064, 946835.230213883 1944265.54807064, 946735.230213883 1944265.54807064))",11214
13211,11560,"POLYGON ((946735.230213883 1944365.54807064, 946735.230213883 1944465.54807064, 946835.230213883 1944465.54807064, 946835.230213883 1944365.54807064, 946735.230213883 1944365.54807064))",11215
13212,11560,"POLYGON ((946735.230213883 1944465.54807064, 946735.230213883 1944565.54807064, 946835.230213883 1944565.54807064, 946835.230213883 1944465.54807064, 946735.230213883 1944465.54807064))",11216
13213,11560,"POLYGON ((946735.230213883 1944565.54807064, 946735.230213883 1944665.54807064, 946835.230213883 1944665.54807064, 946835.230213883 1944565.54807064, 946735.230213883 1944565.54807064))",11217
13214,11560,"POLYGON ((946735.230213883 1944665.54807064, 946735.230213883 1944765.54807064, 946835.230213883 1944765.54807064, 946835.230213883 1944665.54807064, 946735.230213883 1944665.54807064))",11218
13215,11560,"POLYGON ((946735.230213883 1944765.54807064, 946735.230213883 1944865.54807064, 946835.230213883 1944865.54807064, 946835.230213883 1944765.54807064, 946735.230213883 1944765.54807064))",11219
13216,11560,"POLYGON ((946735.230213883 1944865.54807064, 946735.230213883 1944965.54807064, 946835.230213883 1944965.54807064, 946835.230213883 1944865.54807064, 946735.230213883 1944865.54807064))",11220
13217,11560,"POLYGON ((946735.230213883 1944965.54807064, 946735.230213883 1945065.54807064, 946835.230213883 1945065.54807064, 946835.230213883 1944965.54807064, 946735.230213883 1944965.54807064))",11221
13218,11560,"POLYGON ((946735.230213883 1945065.54807064, 946735.230213883 1945165.54807064, 946835.230213883 1945165.54807064, 946835.230213883 1945065.54807064, 946735.230213883 1945065.54807064))",11222
13219,11560,"POLYGON ((946735.230213883 1945165.54807064, 946735.230213883 1945265.54807064, 946835.230213883 1945265.54807064, 946835.230213883 1945165.54807064, 946735.230213883 1945165.54807064))",11223
13220,11560,"POLYGON ((946735.230213883 1945265.54807064, 946735.230213883 1945365.54807064, 946835.230213883 1945365.54807064, 946835.230213883 1945265.54807064, 946735.230213883 1945265.54807064))",11224
13221,11560,"POLYGON ((946735.230213883 1945365.54807064, 946735.230213883 1945465.54807064, 946835.230213883 1945465.54807064, 946835.230213883 1945365.54807064, 946735.230213883 1945365.54807064))",11225
13222,11560,"POLYGON ((946735.230213883 1945465.54807064, 946735.230213883 1945565.54807064, 946835.230213883 1945565.54807064, 946835.230213883 1945465.54807064, 946735.230213883 1945465.54807064))",11226
13223,11560,"POLYGON ((946735.230213883 1945565.54807064, 946735.230213883 1945665.54807064, 946835.230213883 1945665.54807064, 946835.230213883 1945565.54807064, 946735.230213883 1945565.54807064))",11227
13224,11560,"POLYGON ((946735.230213883 1945665.54807064, 946735.230213883 1945765.54807064, 946835.230213883 1945765.54807064, 946835.230213883 1945665.54807064, 946735.230213883 1945665.54807064))",11228
13225,11560,"POLYGON ((946735.230213883 1945765.54807064, 946735.230213883 1945865.54807064, 946835.230213883 1945865.54807064, 946835.230213883 1945765.54807064, 946735.230213883 1945765.54807064))",11229
13226,11560,"POLYGON ((946735.230213883 1945865.54807064, 946735.230213883 1945965.54807064, 946835.230213883 1945965.54807064, 946835.230213883 1945865.54807064, 946735.230213883 1945865.54807064))",11230
13227,11560,"POLYGON ((946735.230213883 1945965.54807064, 946735.230213883 1946065.54807064, 946835.230213883 1946065.54807064, 946835.230213883 1945965.54807064, 946735.230213883 1945965.54807064))",11231
13228,11560,"POLYGON ((946735.230213883 1946065.54807064, 946735.230213883 1946165.54807064, 946835.230213883 1946165.54807064, 946835.230213883 1946065.54807064, 946735.230213883 1946065.54807064))",11232
13229,11560,"POLYGON ((946735.230213883 1946165.54807064, 946735.230213883 1946265.54807064, 946835.230213883 1946265.54807064, 946835.230213883 1946165.54807064, 946735.230213883 1946165.54807064))",11233
13230,11560,"POLYGON ((946735.230213883 1946265.54807064, 946735.230213883 1946365.54807064, 946835.230213883 1946365.54807064, 946835.230213883 1946265.54807064, 946735.230213883 1946265.54807064))",11234
13231,11560,"POLYGON ((946735.230213883 1946365.54807064, 946735.230213883 1946465.54807064, 946835.230213883 1946465.54807064, 946835.230213883 1946365.54807064, 946735.230213883 1946365.54807064))",11235
13232,11560,"POLYGON ((946735.230213883 1946465.54807064, 946735.230213883 1946565.54807064, 946835.230213883 1946565.54807064, 946835.230213883 1946465.54807064, 946735.230213883 1946465.54807064))",11236
13233,11560,"POLYGON ((946735.230213883 1946565.54807064, 946735.230213883 1946665.54807064, 946835.230213883 1946665.54807064, 946835.230213883 1946565.54807064, 946735.230213883 1946565.54807064))",11237
13234,11560,"POLYGON ((946735.230213883 1946665.54807064, 946735.230213883 1946765.54807064, 946835.230213883 1946765.54807064, 946835.230213883 1946665.54807064, 946735.230213883 1946665.54807064))",11238
13235,11560,"POLYGON ((946735.230213883 1946765.54807064, 946735.230213883 1946865.54807064, 946835.230213883 1946865.54807064, 946835.230213883 1946765.54807064, 946735.230213883 1946765.54807064))",11239
13236,11560,"POLYGON ((946735.230213883 1946865.54807064, 946735.230213883 1946965.54807064, 946835.230213883 1946965.54807064, 946835.230213883 1946865.54807064, 946735.230213883 1946865.54807064))",11240
13237,11560,"POLYGON ((946735.230213883 1946965.54807064, 946735.230213883 1947065.54807064, 946835.230213883 1947065.54807064, 946835.230213883 1946965.54807064, 946735.230213883 1946965.54807064))",11241
13238,11560,"POLYGON ((946735.230213883 1947065.54807064, 946735.230213883 1947165.54807064, 946835.230213883 1947165.54807064, 946835.230213883 1947065.54807064, 946735.230213883 1947065.54807064))",11242
13239,11560,"POLYGON ((946735.230213883 1947165.54807064, 946735.230213883 1947265.54807064, 946835.230213883 1947265.54807064, 946835.230213883 1947165.54807064, 946735.230213883 1947165.54807064))",11243
13240,11560,"POLYGON ((946735.230213883 1947265.54807064, 946735.230213883 1947365.54807064, 946835.230213883 1947365.54807064, 946835.230213883 1947265.54807064, 946735.230213883 1947265.54807064))",11244
13241,11560,"POLYGON ((946735.230213883 1947365.54807064, 946735.230213883 1947465.54807064, 946835.230213883 1947465.54807064, 946835.230213883 1947365.54807064, 946735.230213883 1947365.54807064))",11245
13242,11560,"POLYGON ((946735.230213883 1947465.54807064, 946735.230213883 1947565.54807064, 946835.230213883 1947565.54807064, 946835.230213883 1947465.54807064, 946735.230213883 1947465.54807064))",11246
13243,11560,"POLYGON ((946735.230213883 1947565.54807064, 946735.230213883 1947665.54807064, 946835.230213883 1947665.54807064, 946835.230213883 1947565.54807064, 946735.230213883 1947565.54807064))",11247
13244,11560,"POLYGON ((946735.230213883 1947665.54807064, 946735.230213883 1947765.54807064, 946835.230213883 1947765.54807064, 946835.230213883 1947665.54807064, 946735.230213883 1947665.54807064))",11248
13245,11560,"POLYGON ((946735.230213883 1947765.54807064, 946735.230213883 1947865.54807064, 946835.230213883 1947865.54807064, 946835.230213883 1947765.54807064, 946735.230213883 1947765.54807064))",11249
13246,11560,"POLYGON ((946735.230213883 1947865.54807064, 946735.230213883 1947965.54807064, 946835.230213883 1947965.54807064, 946835.230213883 1947865.54807064, 946735.230213883 1947865.54807064))",11250
13247,11560,"POLYGON ((946735.230213883 1947965.54807064, 946735.230213883 1948065.54807064, 946835.230213883 1948065.54807064, 946835.230213883 1947965.54807064, 946735.230213883 1947965.54807064))",11251
13248,11560,"POLYGON ((946735.230213883 1948065.54807064, 946735.230213883 1948165.54807064, 946835.230213883 1948165.54807064, 946835.230213883 1948065.54807064, 946735.230213883 1948065.54807064))",11252
13249,11560,"POLYGON ((946735.230213883 1948165.54807064, 946735.230213883 1948265.54807064, 946835.230213883 1948265.54807064, 946835.230213883 1948165.54807064, 946735.230213883 1948165.54807064))",11253
13250,11560,"POLYGON ((946735.230213883 1948265.54807064, 946735.230213883 1948365.54807064, 946835.230213883 1948365.54807064, 946835.230213883 1948265.54807064, 946735.230213883 1948265.54807064))",11254
13251,11560,"POLYGON ((946735.230213883 1948365.54807064, 946735.230213883 1948465.54807064, 946835.230213883 1948465.54807064, 946835.230213883 1948365.54807064, 946735.230213883 1948365.54807064))",11255
13252,11560,"POLYGON ((946735.230213883 1948465.54807064, 946735.230213883 1948565.54807064, 946835.230213883 1948565.54807064, 946835.230213883 1948465.54807064, 946735.230213883 1948465.54807064))",11256
13253,11560,"POLYGON ((946735.230213883 1948565.54807064, 946735.230213883 1948665.54807064, 946835.230213883 1948665.54807064, 946835.230213883 1948565.54807064, 946735.230213883 1948565.54807064))",11257
13254,11560,"POLYGON ((946735.230213883 1948665.54807064, 946735.230213883 1948765.54807064, 946835.230213883 1948765.54807064, 946835.230213883 1948665.54807064, 946735.230213883 1948665.54807064))",11258
13255,11560,"POLYGON ((946735.230213883 1948765.54807064, 946735.230213883 1948865.54807064, 946835.230213883 1948865.54807064, 946835.230213883 1948765.54807064, 946735.230213883 1948765.54807064))",11259
13256,11560,"POLYGON ((946735.230213883 1948865.54807064, 946735.230213883 1948965.54807064, 946835.230213883 1948965.54807064, 946835.230213883 1948865.54807064, 946735.230213883 1948865.54807064))",11260
13257,11560,"POLYGON ((946735.230213883 1948965.54807064, 946735.230213883 1949065.54807064, 946835.230213883 1949065.54807064, 946835.230213883 1948965.54807064, 946735.230213883 1948965.54807064))",11261
13258,11560,"POLYGON ((946735.230213883 1949065.54807064, 946735.230213883 1949165.54807064, 946835.230213883 1949165.54807064, 946835.230213883 1949065.54807064, 946735.230213883 1949065.54807064))",11262
13259,11560,"POLYGON ((946735.230213883 1949165.54807064, 946735.230213883 1949265.54807064, 946835.230213883 1949265.54807064, 946835.230213883 1949165.54807064, 946735.230213883 1949165.54807064))",11263
13260,11560,"POLYGON ((946735.230213883 1949265.54807064, 946735.230213883 1949365.54807064, 946835.230213883 1949365.54807064, 946835.230213883 1949265.54807064, 946735.230213883 1949265.54807064))",11264
13261,11560,"POLYGON ((946735.230213883 1949365.54807064, 946735.230213883 1949465.54807064, 946835.230213883 1949465.54807064, 946835.230213883 1949365.54807064, 946735.230213883 1949365.54807064))",11265
13262,11560,"POLYGON ((946735.230213883 1949465.54807064, 946735.230213883 1949565.54807064, 946835.230213883 1949565.54807064, 946835.230213883 1949465.54807064, 946735.230213883 1949465.54807064))",11266
13263,11560,"POLYGON ((946735.230213883 1949565.54807064, 946735.230213883 1949665.54807064, 946835.230213883 1949665.54807064, 946835.230213883 1949565.54807064, 946735.230213883 1949565.54807064))",11267
13264,11560,"POLYGON ((946735.230213883 1949665.54807064, 946735.230213883 1949765.54807064, 946835.230213883 1949765.54807064, 946835.230213883 1949665.54807064, 946735.230213883 1949665.54807064))",11268
13265,11560,"POLYGON ((946735.230213883 1949765.54807064, 946735.230213883 1949865.54807064, 946835.230213883 1949865.54807064, 946835.230213883 1949765.54807064, 946735.230213883 1949765.54807064))",11269
13266,11560,"POLYGON ((946735.230213883 1949865.54807064, 946735.230213883 1949965.54807064, 946835.230213883 1949965.54807064, 946835.230213883 1949865.54807064, 946735.230213883 1949865.54807064))",11270
13271,11560,"POLYGON ((946835.230213883 1943265.54807064, 946835.230213883 1943365.54807064, 946935.230213883 1943365.54807064, 946935.230213883 1943265.54807064, 946835.230213883 1943265.54807064))",11271
13272,11560,"POLYGON ((946835.230213883 1943365.54807064, 946835.230213883 1943465.54807064, 946935.230213883 1943465.54807064, 946935.230213883 1943365.54807064, 946835.230213883 1943365.54807064))",11272
13273,11560,"POLYGON ((946835.230213883 1943465.54807064, 946835.230213883 1943565.54807064, 946935.230213883 1943565.54807064, 946935.230213883 1943465.54807064, 946835.230213883 1943465.54807064))",11273
13274,11560,"POLYGON ((946835.230213883 1943565.54807064, 946835.230213883 1943665.54807064, 946935.230213883 1943665.54807064, 946935.230213883 1943565.54807064, 946835.230213883 1943565.54807064))",11274
13275,11560,"POLYGON ((946835.230213883 1943665.54807064, 946835.230213883 1943765.54807064, 946935.230213883 1943765.54807064, 946935.230213883 1943665.54807064, 946835.230213883 1943665.54807064))",11275
13276,11560,"POLYGON ((946835.230213883 1943765.54807064, 946835.230213883 1943865.54807064, 946935.230213883 1943865.54807064, 946935.230213883 1943765.54807064, 946835.230213883 1943765.54807064))",11276
13277,11560,"POLYGON ((946835.230213883 1943865.54807064, 946835.230213883 1943965.54807064, 946935.230213883 1943965.54807064, 946935.230213883 1943865.54807064, 946835.230213883 1943865.54807064))",11277
13278,11560,"POLYGON ((946835.230213883 1943965.54807064, 946835.230213883 1944065.54807064, 946935.230213883 1944065.54807064, 946935.230213883 1943965.54807064, 946835.230213883 1943965.54807064))",11278
13279,11560,"POLYGON ((946835.230213883 1944065.54807064, 946835.230213883 1944165.54807064, 946935.230213883 1944165.54807064, 946935.230213883 1944065.54807064, 946835.230213883 1944065.54807064))",11279
13280,11560,"POLYGON ((946835.230213883 1944165.54807064, 946835.230213883 1944265.54807064, 946935.230213883 1944265.54807064, 946935.230213883 1944165.54807064, 946835.230213883 1944165.54807064))",11280
13281,11560,"POLYGON ((946835.230213883 1944265.54807064, 946835.230213883 1944365.54807064, 946935.230213883 1944365.54807064, 946935.230213883 1944265.54807064, 946835.230213883 1944265.54807064))",11281
